date_time,is_holiday,air_pollution_index,humidity,visibility_in_miles,temperature,clouds_all,weather_type,weather_description,traffic_volume,hour,month_day,weekday,month,year
14-10-2012 13:00,Yes,179,74,2,295.75,93,Drizzle,light intensity drizzle,4128,13,14,7,10,2012
14-10-2012 13:00,Yes,123,29,1,295.75,93,Rain,light rain,4128,13,14,7,10,2012
14-10-2012 13:00,Yes,106,31,4,295.75,93,Mist,mist,4128,13,14,7,10,2012
14-10-2012 14:00,Yes,208,59,2,296.09,93,Mist,mist,4358,14,14,7,10,2012
14-10-2012 14:00,Yes,186,59,3,296.09,93,Rain,light rain,4358,14,14,7,10,2012
14-10-2012 14:00,Yes,133,68,4,296.09,93,Drizzle,light intensity drizzle,4358,14,14,7,10,2012
14-10-2012 15:00,No,166,74,8,296.55,93,Mist,mist,4342,15,14,7,10,2012
14-10-2012 15:00,No,104,92,6,296.55,93,Rain,light rain,4342,15,14,7,10,2012
14-10-2012 16:00,No,295,79,9,296.68,93,Mist,mist,4234,16,14,7,10,2012
14-10-2012 17:00,No,108,74,5,296.64,93,Rain,light rain,4271,17,14,7,10,2012
14-10-2012 17:00,Yes,244,80,5,296.64,93,Mist,mist,4271,17,14,7,10,2012
14-10-2012 18:00,Yes,199,74,3,296.4,93,Mist,mist,4080,18,14,7,10,2012
14-10-2012 19:00,No,282,55,2,296.17,93,Mist,mist,3453,19,14,7,10,2012
14-10-2012 20:00,No,27,38,8,296.03,93,Mist,mist,2718,20,14,7,10,2012
14-10-2012 21:00,No,183,36,5,295.58,93,Mist,mist,2439,21,14,7,10,2012
14-10-2012 22:00,No,129,31,4,295.04,93,Mist,mist,1819,22,14,7,10,2012
14-10-2012 23:00,No,105,19,2,293.95,93,Fog,fog,1002,23,14,7,10,2012
14-10-2012 23:00,Yes,265,24,9,293.95,93,Mist,mist,1002,23,14,7,10,2012
15-10-2012 00:00,No,40,18,7,293.61,93,Mist,mist,542,0,15,1,10,2012
15-10-2012 00:00,No,106,20,6,293.61,93,Fog,fog,542,0,15,1,10,2012
15-10-2012 01:00,Yes,202,23,4,293.57,85,Fog,fog,303,1,15,1,10,2012
15-10-2012 02:00,Yes,242,26,5,293.42,85,Fog,fog,239,2,15,1,10,2012
15-10-2012 03:00,Yes,55,28,2,293.29,85,Mist,mist,335,3,15,1,10,2012
15-10-2012 03:00,No,245,28,6,293.29,85,Fog,fog,335,3,15,1,10,2012
15-10-2012 04:00,No,58,28,4,293.02,85,Mist,mist,810,4,15,1,10,2012
15-10-2012 04:00,Yes,171,31,2,293.02,85,Fog,fog,810,4,15,1,10,2012
15-10-2012 05:00,Yes,294,31,4,292.82,85,Mist,mist,2606,5,15,1,10,2012
15-10-2012 05:00,No,143,39,1,292.82,85,Fog,fog,2606,5,15,1,10,2012
15-10-2012 06:00,No,266,49,6,292.39,85,Mist,mist,5714,6,15,1,10,2012
15-10-2012 07:00,No,192,66,6,292.19,100,Mist,mist,6798,7,15,1,10,2012
15-10-2012 08:00,No,36,75,9,291.82,100,Mist,mist,6114,8,15,1,10,2012
15-10-2012 09:00,Yes,149,70,1,291.75,100,Mist,mist,5094,9,15,1,10,2012
15-10-2012 10:00,Yes,269,81,7,292.07,100,Mist,mist,4473,10,15,1,10,2012
15-10-2012 11:00,Yes,89,81,8,292.32,90,Clouds,overcast clouds,4529,11,15,1,10,2012
15-10-2012 12:00,No,189,87,2,293.72,100,Clear,sky is clear,4823,12,15,1,10,2012
15-10-2012 13:00,No,276,87,5,296.01,40,Clouds,scattered clouds,4872,13,15,1,10,2012
15-10-2012 14:00,Yes,61,100,5,297.88,1,Clear,sky is clear,5238,14,15,1,10,2012
15-10-2012 15:00,Yes,93,100,1,298.87,1,Clear,sky is clear,5584,15,15,1,10,2012
15-10-2012 16:00,Yes,165,87,5,299.6,20,Clouds,few clouds,6246,16,15,1,10,2012
15-10-2012 17:00,Yes,113,87,8,299.27,20,Clouds,few clouds,5957,17,15,1,10,2012
15-10-2012 18:00,No,106,100,9,298.18,20,Clouds,few clouds,4535,18,15,1,10,2012
15-10-2012 19:00,Yes,134,93,4,297.2,75,Clouds,broken clouds,3234,19,15,1,10,2012
15-10-2012 20:00,No,192,100,8,296.68,75,Clouds,broken clouds,2677,20,15,1,10,2012
15-10-2012 21:00,No,63,93,5,296.49,90,Clouds,overcast clouds,2077,21,15,1,10,2012
15-10-2012 22:00,Yes,173,100,2,295.54,20,Clouds,few clouds,1380,22,15,1,10,2012
15-10-2012 23:00,No,158,100,5,294.33,75,Clouds,broken clouds,927,23,15,1,10,2012
16-10-2012 00:00,No,299,100,2,293.21,20,Clouds,few clouds,500,0,16,2,10,2012
16-10-2012 01:00,No,96,93,7,291.87,1,Clear,sky is clear,324,1,16,2,10,2012
16-10-2012 02:00,No,171,93,4,290.93,1,Clear,sky is clear,257,2,16,2,10,2012
16-10-2012 03:00,No,177,93,9,289.91,1,Clear,sky is clear,354,3,16,2,10,2012
16-10-2012 04:00,Yes,144,93,4,289.21,1,Clear,sky is clear,769,4,16,2,10,2012
16-10-2012 05:00,Yes,99,93,9,288.61,1,Clear,sky is clear,2769,5,16,2,10,2012
16-10-2012 06:00,No,90,93,8,288.11,1,Clear,sky is clear,5789,6,16,2,10,2012
16-10-2012 07:00,Yes,240,93,2,286.81,20,Clouds,few clouds,7055,7,16,2,10,2012
16-10-2012 08:00,No,98,93,3,286.99,20,Clouds,few clouds,6408,8,16,2,10,2012
16-10-2012 09:00,No,11,87,9,289.91,20,Clouds,few clouds,5254,9,16,2,10,2012
16-10-2012 10:00,No,231,93,1,292.71,20,Clouds,few clouds,4547,10,16,2,10,2012
16-10-2012 11:00,No,26,93,7,295.85,20,Clouds,few clouds,4784,11,16,2,10,2012
16-10-2012 12:00,Yes,205,87,8,298.01,40,Clouds,scattered clouds,5015,12,16,2,10,2012
16-10-2012 13:00,Yes,129,93,9,298.31,1,Clear,sky is clear,5057,13,16,2,10,2012
16-10-2012 14:00,No,251,93,4,300.15,75,Clouds,broken clouds,5430,14,16,2,10,2012
16-10-2012 15:00,No,183,100,4,301.15,75,Clouds,broken clouds,5813,15,16,2,10,2012
16-10-2012 16:00,No,41,100,9,300.99,75,Clouds,broken clouds,6496,16,16,2,10,2012
16-10-2012 17:00,No,284,66,4,300.86,75,Clouds,broken clouds,6429,17,16,2,10,2012
16-10-2012 18:00,No,204,50,1,300.16,90,Clouds,overcast clouds,5142,18,16,2,10,2012
16-10-2012 19:00,No,13,47,1,299.28,68,Rain,light rain,3311,19,16,2,10,2012
16-10-2012 20:00,No,290,33,7,299.04,90,Clouds,overcast clouds,2777,20,16,2,10,2012
16-10-2012 21:00,No,30,33,7,298.9,90,Clouds,overcast clouds,2331,21,16,2,10,2012
16-10-2012 22:00,Yes,247,33,4,299.09,90,Clouds,overcast clouds,1767,22,16,2,10,2012
16-10-2012 23:00,Yes,102,46,7,299.09,90,Clouds,overcast clouds,1093,23,16,2,10,2012
17-10-2012 00:00,No,98,46,4,298.89,75,Clouds,broken clouds,554,0,17,3,10,2012
17-10-2012 01:00,No,122,50,9,298.93,75,Clouds,broken clouds,333,1,17,3,10,2012
17-10-2012 02:00,No,230,50,6,298.93,90,Clouds,overcast clouds,267,2,17,3,10,2012
17-10-2012 03:00,Yes,107,66,2,299.07,90,Clouds,overcast clouds,358,3,17,3,10,2012
17-10-2012 04:00,No,151,61,9,298.56,75,Clouds,broken clouds,777,4,17,3,10,2012
17-10-2012 05:00,No,159,65,7,297.91,90,Clouds,overcast clouds,2732,5,17,3,10,2012
17-10-2012 06:00,Yes,57,65,2,297.29,90,Clouds,overcast clouds,5637,6,17,3,10,2012
17-10-2012 07:00,Yes,60,65,8,296.92,75,Clouds,broken clouds,5564,7,17,3,10,2012
17-10-2012 08:00,No,217,75,5,297.35,75,Clouds,broken clouds,6274,8,17,3,10,2012
17-10-2012 09:00,No,20,75,3,297.72,100,Rain,proximity shower rain,5403,9,17,3,10,2012
17-10-2012 09:00,Yes,279,75,1,297.72,100,Rain,light rain,5403,9,17,3,10,2012
17-10-2012 10:00,No,272,75,1,299.09,75,Clouds,broken clouds,4680,10,17,3,10,2012
17-10-2012 11:00,No,206,80,9,300.31,75,Clouds,broken clouds,4642,11,17,3,10,2012
17-10-2012 12:00,No,195,75,1,300.61,1,Clear,sky is clear,4979,12,17,3,10,2012
17-10-2012 13:00,No,230,65,7,302.32,1,Clear,sky is clear,4851,13,17,3,10,2012
17-10-2012 14:00,No,90,57,9,303.36,1,Clear,sky is clear,4291,14,17,3,10,2012
17-10-2012 15:00,No,231,43,1,304.01,1,Clear,sky is clear,4714,15,17,3,10,2012
17-10-2012 16:00,Yes,179,50,3,304.61,1,Clear,sky is clear,6723,16,17,3,10,2012
17-10-2012 17:00,Yes,95,38,1,304.65,1,Clear,sky is clear,6180,17,17,3,10,2012
17-10-2012 18:00,Yes,53,38,7,302.52,40,Clouds,scattered clouds,4843,18,17,3,10,2012
17-10-2012 19:00,Yes,270,36,2,300.35,40,Clouds,scattered clouds,3435,19,17,3,10,2012
17-10-2012 20:00,Yes,113,38,7,298.72,40,Clouds,scattered clouds,2921,20,17,3,10,2012
17-10-2012 21:00,No,293,38,7,297.49,40,Clouds,scattered clouds,2763,21,17,3,10,2012
17-10-2012 22:00,No,237,44,3,296.22,20,Clouds,few clouds,1930,22,17,3,10,2012
17-10-2012 23:00,Yes,197,44,6,295.8,20,Clouds,few clouds,1160,23,17,3,10,2012
18-10-2012 00:00,No,130,44,4,295.72,20,Clouds,few clouds,654,0,18,4,10,2012
18-10-2012 01:00,No,158,47,6,294.8,40,Clouds,scattered clouds,374,1,18,4,10,2012
18-10-2012 02:00,Yes,66,50,2,294.32,99,Mist,mist,301,2,18,4,10,2012
18-10-2012 03:00,No,198,54,5,294.38,99,Mist,mist,397,3,18,4,10,2012
18-10-2012 04:00,Yes,47,54,3,294.76,90,Clouds,overcast clouds,794,4,18,4,10,2012
18-10-2012 05:00,Yes,210,54,7,294.88,99,Mist,mist,2564,5,18,4,10,2012
18-10-2012 06:00,No,238,50,1,296.18,75,Clouds,broken clouds,5358,6,18,4,10,2012
18-10-2012 07:00,Yes,140,50,7,296.69,90,Clouds,overcast clouds,6441,7,18,4,10,2012
18-10-2012 08:00,Yes,180,58,5,297,90,Clouds,overcast clouds,5536,8,18,4,10,2012
18-10-2012 09:00,No,44,58,6,298.9,99,Rain,light rain,5256,9,18,4,10,2012
18-10-2012 10:00,No,210,62,9,300.35,90,Clouds,overcast clouds,4619,10,18,4,10,2012
18-10-2012 11:00,No,177,66,2,301.59,90,Clouds,overcast clouds,5107,11,18,4,10,2012
18-10-2012 12:00,Yes,255,66,1,300.27,99,Rain,light rain,5147,12,18,4,10,2012
18-10-2012 13:00,Yes,233,62,4,298.41,90,Clouds,overcast clouds,5283,13,18,4,10,2012
18-10-2012 14:00,No,67,62,3,297.96,90,Clouds,overcast clouds,5704,14,18,4,10,2012
18-10-2012 15:00,Yes,299,59,4,299.04,90,Clouds,overcast clouds,5887,15,18,4,10,2012
18-10-2012 16:00,No,34,55,2,299.18,90,Clouds,overcast clouds,6307,16,18,4,10,2012
18-10-2012 17:00,Yes,41,48,1,298.94,90,Clouds,overcast clouds,5953,17,18,4,10,2012
18-10-2012 18:00,Yes,119,45,2,298.01,90,Clouds,overcast clouds,4519,18,18,4,10,2012
18-10-2012 19:00,No,110,49,4,296.67,100,Drizzle,light intensity drizzle,3427,19,18,4,10,2012
18-10-2012 20:00,Yes,159,49,8,295.44,100,Rain,light rain,2921,20,18,4,10,2012
18-10-2012 21:00,No,202,59,4,294.51,100,Drizzle,light intensity drizzle,2649,21,18,4,10,2012
18-10-2012 22:00,No,118,63,4,293.9,90,Clouds,overcast clouds,2005,22,18,4,10,2012
18-10-2012 23:00,Yes,286,71,9,293.85,90,Clouds,overcast clouds,1177,23,18,4,10,2012
19-10-2012 00:00,No,242,71,2,293.28,90,Clouds,overcast clouds,699,0,19,5,10,2012
19-10-2012 01:00,No,30,71,8,292.97,87,Mist,mist,436,1,19,5,10,2012
19-10-2012 02:00,No,261,71,4,292.44,87,Drizzle,light intensity drizzle,353,2,19,5,10,2012
19-10-2012 02:00,Yes,23,76,7,292.44,87,Mist,mist,353,2,19,5,10,2012
19-10-2012 03:00,No,224,81,9,292.02,87,Mist,mist,399,3,19,5,10,2012
19-10-2012 04:00,Yes,33,81,8,291.79,87,Drizzle,light intensity drizzle,720,4,19,5,10,2012
19-10-2012 04:00,Yes,29,87,6,291.79,87,Mist,mist,720,4,19,5,10,2012
19-10-2012 04:00,Yes,211,81,4,291.79,87,Rain,light rain,720,4,19,5,10,2012
19-10-2012 04:00,No,61,87,6,291.79,87,Drizzle,drizzle,720,4,19,5,10,2012
19-10-2012 05:00,No,195,81,7,291.74,87,Mist,mist,2370,5,19,5,10,2012
19-10-2012 05:00,Yes,216,81,5,291.74,87,Rain,light rain,2370,5,19,5,10,2012
19-10-2012 06:00,No,24,62,7,291.65,87,Rain,light rain,5162,6,19,5,10,2012
19-10-2012 06:00,Yes,275,71,6,291.65,87,Mist,mist,5162,6,19,5,10,2012
19-10-2012 06:00,No,104,81,5,291.65,87,Drizzle,light intensity drizzle,5162,6,19,5,10,2012
19-10-2012 07:00,Yes,184,59,8,291.45,91,Mist,mist,5777,7,19,5,10,2012
19-10-2012 07:00,No,228,63,7,291.45,91,Rain,moderate rain,5777,7,19,5,10,2012
19-10-2012 08:00,Yes,19,71,1,291.22,91,Drizzle,light intensity drizzle,5235,8,19,5,10,2012
19-10-2012 08:00,Yes,28,66,5,291.22,91,Mist,mist,5235,8,19,5,10,2012
19-10-2012 08:00,No,77,58,9,291.22,91,Rain,light rain,5235,8,19,5,10,2012
19-10-2012 09:00,Yes,287,50,2,291.35,91,Rain,light rain,4606,9,19,5,10,2012
19-10-2012 09:00,No,24,50,8,291.35,91,Mist,mist,4606,9,19,5,10,2012
19-10-2012 10:00,Yes,123,54,1,291.92,91,Mist,mist,4328,10,19,5,10,2012
19-10-2012 11:00,No,167,54,7,292.44,90,Clouds,overcast clouds,4282,11,19,5,10,2012
19-10-2012 12:00,No,113,76,7,293,90,Clouds,overcast clouds,4489,12,19,5,10,2012
19-10-2012 13:00,No,289,76,7,293.51,90,Clouds,overcast clouds,4908,13,19,5,10,2012
19-10-2012 14:00,Yes,95,76,5,293.93,92,Mist,mist,5620,14,19,5,10,2012
19-10-2012 15:00,No,103,76,2,293.94,92,Mist,mist,5849,15,19,5,10,2012
19-10-2012 15:00,Yes,183,75,2,293.94,92,Drizzle,light intensity drizzle,5849,15,19,5,10,2012
19-10-2012 16:00,No,251,75,6,294.27,92,Rain,moderate rain,4945,16,19,5,10,2012
19-10-2012 17:00,No,271,93,5,294.41,92,Rain,light rain,4619,17,19,5,10,2012
19-10-2012 18:00,Yes,291,93,2,294.21,90,Clouds,overcast clouds,4479,18,19,5,10,2012
19-10-2012 19:00,No,156,93,8,293.69,75,Clouds,broken clouds,3804,19,19,5,10,2012
19-10-2012 20:00,Yes,11,93,1,293.26,90,Clouds,overcast clouds,2908,20,19,5,10,2012
19-10-2012 21:00,Yes,77,93,4,292.66,92,Mist,mist,2942,21,19,5,10,2012
19-10-2012 22:00,No,78,93,1,292.43,92,Drizzle,drizzle,3077,22,19,5,10,2012
19-10-2012 22:00,Yes,56,100,5,292.43,92,Drizzle,light intensity drizzle,3077,22,19,5,10,2012
19-10-2012 23:00,No,89,87,2,292.1,92,Rain,light rain,2051,23,19,5,10,2012
19-10-2012 23:00,Yes,263,87,5,292.1,92,Drizzle,light intensity drizzle,2051,23,19,5,10,2012
19-10-2012 23:00,No,73,93,9,292.1,92,Mist,mist,2051,23,19,5,10,2012
20-10-2012 00:00,No,246,81,7,292.06,92,Rain,light rain,1270,0,20,6,10,2012
20-10-2012 00:00,No,148,75,1,292.06,92,Rain,moderate rain,1270,0,20,6,10,2012
20-10-2012 01:00,No,273,70,9,292.28,96,Drizzle,drizzle,773,1,20,6,10,2012
20-10-2012 01:00,Yes,163,70,1,292.28,96,Rain,light rain,773,1,20,6,10,2012
20-10-2012 02:00,Yes,141,76,6,292.38,96,Drizzle,light intensity drizzle,589,2,20,6,10,2012
20-10-2012 03:00,Yes,101,70,7,292.62,96,Mist,mist,432,3,20,6,10,2012
20-10-2012 03:00,Yes,235,70,4,292.62,96,Drizzle,light intensity drizzle,432,3,20,6,10,2012
20-10-2012 04:00,Yes,236,76,8,292.91,96,Rain,light rain,401,4,20,6,10,2012
20-10-2012 04:00,No,127,70,3,292.91,96,Mist,mist,401,4,20,6,10,2012
20-10-2012 04:00,Yes,135,76,9,292.91,96,Drizzle,drizzle,401,4,20,6,10,2012
20-10-2012 05:00,Yes,188,81,2,292.96,96,Rain,light rain,759,5,20,6,10,2012
20-10-2012 05:00,No,94,81,5,292.96,96,Mist,mist,759,5,20,6,10,2012
20-10-2012 05:00,Yes,173,81,4,292.96,96,Drizzle,drizzle,759,5,20,6,10,2012
20-10-2012 06:00,Yes,239,87,7,293.13,96,Rain,light rain,1313,6,20,6,10,2012
20-10-2012 06:00,Yes,215,93,9,293.13,96,Mist,mist,1313,6,20,6,10,2012
20-10-2012 06:00,Yes,113,93,2,293.13,96,Drizzle,light intensity drizzle,1313,6,20,6,10,2012
20-10-2012 07:00,Yes,123,93,9,293.28,100,Rain,light rain,1824,7,20,6,10,2012
20-10-2012 07:00,Yes,197,93,7,293.28,100,Mist,mist,1824,7,20,6,10,2012
20-10-2012 07:00,No,280,93,2,293.28,100,Drizzle,drizzle,1824,7,20,6,10,2012
20-10-2012 08:00,Yes,60,93,5,293.19,100,Rain,light rain,2787,8,20,6,10,2012
20-10-2012 08:00,Yes,231,100,7,293.19,100,Mist,mist,2787,8,20,6,10,2012
20-10-2012 08:00,Yes,120,100,5,293.19,100,Drizzle,drizzle,2787,8,20,6,10,2012
20-10-2012 09:00,Yes,164,93,4,293.7,100,Drizzle,light intensity drizzle,3713,9,20,6,10,2012
20-10-2012 09:00,No,199,100,6,293.7,100,Mist,mist,3713,9,20,6,10,2012
20-10-2012 09:00,Yes,21,93,8,293.7,100,Drizzle,drizzle,3713,9,20,6,10,2012
20-10-2012 09:00,Yes,64,93,4,293.7,100,Rain,light rain,3713,9,20,6,10,2012
20-10-2012 10:00,No,274,76,9,294.02,100,Rain,light rain,3815,10,20,6,10,2012
20-10-2012 10:00,No,113,71,4,294.02,100,Drizzle,drizzle,3815,10,20,6,10,2012
20-10-2012 10:00,No,172,66,6,294.02,100,Mist,mist,3815,10,20,6,10,2012
20-10-2012 10:00,Yes,150,62,4,294.02,100,Rain,moderate rain,3815,10,20,6,10,2012
20-10-2012 11:00,No,246,61,5,294.35,100,Rain,light rain,4339,11,20,6,10,2012
20-10-2012 11:00,Yes,53,66,2,294.35,100,Mist,mist,4339,11,20,6,10,2012
20-10-2012 11:00,No,248,66,8,294.35,100,Drizzle,drizzle,4339,11,20,6,10,2012
20-10-2012 12:00,No,106,81,5,294.71,100,Rain,heavy intensity rain,4613,12,20,6,10,2012
20-10-2012 12:00,Yes,107,81,8,294.71,100,Mist,mist,4613,12,20,6,10,2012
20-10-2012 12:00,No,62,86,2,294.71,100,Rain,light rain,4613,12,20,6,10,2012
20-10-2012 12:00,Yes,118,81,2,294.71,100,Rain,moderate rain,4613,12,20,6,10,2012
20-10-2012 13:00,Yes,266,83,8,295.31,48,Rain,light rain,4507,13,20,6,10,2012
20-10-2012 14:00,Yes,20,85,9,295.79,90,Clouds,overcast clouds,4452,14,20,6,10,2012
20-10-2012 15:00,No,187,88,4,296.2,75,Clouds,broken clouds,4636,15,20,6,10,2012
20-10-2012 16:00,No,34,90,4,296.32,90,Clouds,overcast clouds,4810,16,20,6,10,2012
20-10-2012 17:00,Yes,135,92,8,296.13,75,Clouds,broken clouds,5125,17,20,6,10,2012
20-10-2012 18:00,Yes,275,95,9,295.14,40,Clouds,scattered clouds,4337,18,20,6,10,2012
20-10-2012 19:00,No,142,97,3,293.4,40,Clouds,scattered clouds,3644,19,20,6,10,2012
20-10-2012 20:00,No,287,100,8,292.47,20,Clouds,few clouds,3107,20,20,6,10,2012
20-10-2012 21:00,No,51,95,3,291.52,20,Clouds,few clouds,2929,21,20,6,10,2012
20-10-2012 22:00,Yes,110,91,3,290.85,48,Mist,mist,2865,22,20,6,10,2012
20-10-2012 23:00,Yes,293,87,4,290.12,48,Fog,fog,2340,23,20,6,10,2012
21-10-2012 00:00,Yes,286,83,6,289.94,48,Mist,mist,1372,0,21,7,10,2012
21-10-2012 08:00,No,148,78,6,287.93,60,Fog,fog,1928,8,21,7,10,2012
21-10-2012 08:00,Yes,230,74,3,287.93,60,Mist,mist,1928,8,21,7,10,2012
21-10-2012 17:00,Yes,78,70,7,296.09,75,Clouds,broken clouds,4695,17,21,7,10,2012
21-10-2012 18:00,No,186,66,8,294.6,75,Clouds,broken clouds,4335,18,21,7,10,2012
21-10-2012 22:00,No,206,62,4,293.72,90,Clouds,overcast clouds,1583,22,21,7,10,2012
21-10-2012 23:00,Yes,42,81,5,293.26,90,Clouds,overcast clouds,959,23,21,7,10,2012
22-10-2012 00:00,No,237,81,2,293.29,75,Clouds,broken clouds,498,0,22,1,10,2012
22-10-2012 01:00,Yes,145,81,9,293.01,75,Clouds,broken clouds,306,1,22,1,10,2012
22-10-2012 02:00,No,143,81,2,292.57,40,Clouds,scattered clouds,259,2,22,1,10,2012
22-10-2012 03:00,Yes,152,81,3,292.54,75,Clouds,broken clouds,324,3,22,1,10,2012
22-10-2012 04:00,No,254,87,9,291.37,8,Mist,mist,806,4,22,1,10,2012
22-10-2012 05:00,Yes,146,87,9,291.18,8,Mist,mist,2622,5,22,1,10,2012
22-10-2012 06:00,Yes,70,87,4,291.05,8,Mist,mist,5456,6,22,1,10,2012
22-10-2012 10:00,No,65,87,2,294.7,38,Clear,sky is clear,4324,10,22,1,10,2012
22-10-2012 11:00,Yes,142,87,6,298.17,40,Clouds,scattered clouds,4378,11,22,1,10,2012
22-10-2012 12:00,No,217,93,6,300.61,75,Clouds,broken clouds,4639,12,22,1,10,2012
22-10-2012 13:00,No,135,87,8,302.59,20,Clouds,few clouds,4546,13,22,1,10,2012
22-10-2012 14:00,Yes,132,87,6,304.21,75,Clouds,broken clouds,5006,14,22,1,10,2012
22-10-2012 15:00,Yes,240,84,7,305.56,75,Clouds,broken clouds,5361,15,22,1,10,2012
22-10-2012 16:00,Yes,44,81,6,305.43,40,Clouds,scattered clouds,6101,16,22,1,10,2012
22-10-2012 17:00,No,275,79,2,305.4,40,Clouds,scattered clouds,5781,17,22,1,10,2012
22-10-2012 18:00,No,100,76,1,303.47,20,Clouds,few clouds,4272,18,22,1,10,2012
22-10-2012 19:00,No,30,71,4,301.17,20,Clouds,few clouds,3091,19,22,1,10,2012
22-10-2012 20:00,No,149,54,7,299.28,1,Clear,sky is clear,2434,20,22,1,10,2012
22-10-2012 21:00,No,274,48,5,298.1,1,Clear,sky is clear,1984,21,22,1,10,2012
22-10-2012 22:00,No,129,42,5,297.45,75,Clouds,broken clouds,1383,22,22,1,10,2012
22-10-2012 23:00,No,230,43,9,297.33,90,Clouds,overcast clouds,959,23,22,1,10,2012
23-10-2012 00:00,No,32,46,9,297.07,90,Clouds,overcast clouds,511,0,23,2,10,2012
23-10-2012 01:00,No,48,46,9,296.58,90,Clouds,overcast clouds,346,1,23,2,10,2012
23-10-2012 02:00,Yes,244,49,9,295.88,75,Clouds,broken clouds,253,2,23,2,10,2012
23-10-2012 03:00,No,250,59,7,295.55,75,Clouds,broken clouds,349,3,23,2,10,2012
23-10-2012 04:00,Yes,137,63,8,294.85,20,Clouds,few clouds,807,4,23,2,10,2012
23-10-2012 05:00,No,31,76,1,294.42,20,Clouds,few clouds,2669,5,23,2,10,2012
23-10-2012 06:00,No,64,71,8,294.13,75,Clouds,broken clouds,5210,6,23,2,10,2012
23-10-2012 07:00,Yes,56,71,6,293.85,40,Clouds,scattered clouds,6083,7,23,2,10,2012
23-10-2012 08:00,No,243,62,5,293.85,20,Clouds,few clouds,5790,8,23,2,10,2012
23-10-2012 09:00,No,36,62,7,295.07,75,Clouds,broken clouds,5484,9,23,2,10,2012
23-10-2012 10:00,Yes,57,66,9,296.53,90,Clouds,overcast clouds,4407,10,23,2,10,2012
23-10-2012 11:00,No,176,71,6,297.6,75,Clouds,broken clouds,4725,11,23,2,10,2012
23-10-2012 12:00,Yes,280,76,9,298.63,90,Clouds,overcast clouds,4826,12,23,2,10,2012
23-10-2012 13:00,Yes,90,81,2,298.75,99,Rain,moderate rain,4945,13,23,2,10,2012
23-10-2012 14:00,No,127,76,9,299.97,90,Clouds,overcast clouds,5065,14,23,2,10,2012
23-10-2012 15:00,Yes,54,76,4,300.54,99,Thunderstorm,proximity thunderstorm,5618,15,23,2,10,2012
23-10-2012 16:00,No,284,76,1,300.72,90,Clouds,overcast clouds,6094,16,23,2,10,2012
23-10-2012 17:00,No,190,76,6,300.53,90,Clouds,overcast clouds,5844,17,23,2,10,2012
23-10-2012 18:00,No,241,76,1,300.16,90,Clouds,overcast clouds,4649,18,23,2,10,2012
23-10-2012 19:00,Yes,95,66,2,299.59,90,Clouds,overcast clouds,3180,19,23,2,10,2012
23-10-2012 20:00,Yes,114,58,6,299.21,90,Clouds,overcast clouds,2963,20,23,2,10,2012
23-10-2012 21:00,No,252,76,6,298.29,90,Clouds,overcast clouds,2450,21,23,2,10,2012
23-10-2012 22:00,No,186,71,8,297.7,90,Clouds,overcast clouds,1613,22,23,2,10,2012
23-10-2012 23:00,Yes,243,67,5,297.61,90,Clouds,overcast clouds,1021,23,23,2,10,2012
24-10-2012 00:00,Yes,87,51,3,297.37,99,Drizzle,light intensity drizzle,580,0,24,3,10,2012
24-10-2012 00:00,Yes,135,51,4,297.37,99,Mist,mist,580,0,24,3,10,2012
24-10-2012 01:00,No,198,63,4,297.51,90,Clouds,overcast clouds,298,1,24,3,10,2012
24-10-2012 02:00,Yes,69,67,4,297.6,100,Haze,haze,261,2,24,3,10,2012
24-10-2012 03:00,No,85,71,4,297.99,100,Haze,haze,408,3,24,3,10,2012
24-10-2012 03:00,No,229,67,8,297.99,100,Mist,mist,408,3,24,3,10,2012
24-10-2012 04:00,Yes,100,76,4,297.94,100,Mist,mist,793,4,24,3,10,2012
24-10-2012 04:00,Yes,125,76,9,297.94,100,Thunderstorm,proximity thunderstorm,793,4,24,3,10,2012
24-10-2012 05:00,Yes,289,87,5,297.97,90,Mist,mist,2643,5,24,3,10,2012
24-10-2012 05:00,Yes,176,82,1,297.97,90,Rain,light rain,2643,5,24,3,10,2012
24-10-2012 05:00,Yes,135,82,2,297.97,90,Thunderstorm,proximity thunderstorm,2643,5,24,3,10,2012
24-10-2012 06:00,No,109,93,8,297.73,90,Rain,moderate rain,5593,6,24,3,10,2012
24-10-2012 06:00,Yes,242,87,5,297.73,90,Mist,mist,5593,6,24,3,10,2012
24-10-2012 06:00,Yes,123,93,8,297.73,90,Thunderstorm,thunderstorm with light rain,5593,6,24,3,10,2012
24-10-2012 06:00,No,160,93,5,297.73,90,Thunderstorm,proximity thunderstorm,5593,6,24,3,10,2012
24-10-2012 07:00,No,81,93,2,297.5,90,Rain,light rain,5722,7,24,3,10,2012
24-10-2012 07:00,No,176,93,6,297.5,90,Mist,mist,5722,7,24,3,10,2012
24-10-2012 08:00,No,238,93,5,297.55,90,Rain,light rain,5607,8,24,3,10,2012
24-10-2012 08:00,Yes,135,87,3,297.55,90,Thunderstorm,proximity thunderstorm,5607,8,24,3,10,2012
24-10-2012 08:00,No,81,100,6,297.55,90,Drizzle,light intensity drizzle,5607,8,24,3,10,2012
24-10-2012 08:00,Yes,20,93,8,297.55,90,Mist,mist,5607,8,24,3,10,2012
